project	last_updated	unique_id	geno	type	plot	rep	treatment	biomass_date	plant_height_date	location	fresh_weight_stalk_g	fresh_weight_panicle_g	total_fresh_weight_kg_hectare	dry_weight_stalk_g	dry_weight_panicle_g	total_dry_weight_kg_hectare	number_of_stalks	plant_height_cm	comments
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0312L_S5_17	S5	Sweet	12	3	Low N	10/9/17	9/17/17	Central City  NE	3138	290	49198.17	795	159	13682.37	8	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0313L_E11_17	E11	Energy	13	3	Low N	10/9/17	10/9/17	Central City  NE	2946		42280.57	579		8307.33	8	170	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0314L_S8_17	S8	Sweet	14	3	Low N	10/9/17	9/17/17	Central City  NE	4096	298	63062.07	1194	141	19165.13	10	328	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0315L_E4_17	E4	Energy	15	3	Low N	10/9/17	10/9/17	Central City  NE	2714		38950.94	549		7882.93	10	148	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0316L_E8_17	E8	Energy	16	3	Low N	10/9/17	10/9/17	Central City  NE	4060	190	60995.4	1148	56	17280.87	12	324	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0317L_E15_17	E15	Energy	17	3	Low N	10/9/17	9/17/17	Central City  NE	2854	188	43658.35	732	88	11765.8	9	348	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0318L_E18_17	E18	Energy	18	3	Low N	10/9/17	10/9/17	Central City  NE	6400		91851.89	1344		19290.09	8	220	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0319L_E5_17	E5	Energy	19	3	Low N	10/9/17	9/17/17	Central City  NE	2850	194	43687.06	790	136	13299.04	12	249	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0320L_E7_17	E7	Energy	20	3	Low N	10/9/17	9/17/17	Central City  NE	2830	380	46069.47	780	193	13964.61	10	260	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0321L_E1_17	E1	Energy	21	3	Low N	10/9/17	9/17/17	Central City  NE	2330	172	35908.35	616	95	10199.59	10	210	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0322L_E6_17	E6	Energy	22	3	Low N	10/9/17	9/17/17	Central City  NE	1818		26091.68	337		4833.25		122	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0323L_E3_17	E3	Energy	23	3	Low N	10/9/17	9/17/17	Central City  NE	6164		88464.86	1094		15696.8	10	190	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0324L_S6_17	S6	Sweet	24	3	Low N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0401L_G3_17	G3	Grain	1	4	Low N	10/9/17	9/17/17	Central City  NE	2066	468	36367.61	594	291	12694.34	10	121	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0402L_G1_17	G1	Grain	2	4	Low N	10/9/17	9/17/17	Central City  NE	2102	500	37343.54	616	374	14206.47	11	141	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0403L_E17_17	E17	Energy	3	4	Low N	10/9/17	9/17/17	Central City  NE	2912	600	50403.73	875	445	18936.22	14	172	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0404L_E10_17	E10	Energy	4	4	Low N	10/9/17	9/17/17	Central City  NE	2984	836	54824.1	789	477	18164.19	8	258	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0405L_S10_17	S10	Sweet	5	4	Low N	10/9/17	9/17/17	Central City  NE	1692	576	32550.01	657	437	15712.6	10	165	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0406L_S2_17	S2	Sweet	6	4	Low N	10/9/17	9/17/17	Central City  NE								166	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0407L_E18_17	E18	Energy	7	4	Low N	10/9/17	10/9/17	Central City  NE	8322		119436.17	1630		23393.63	10	284	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0408L_S4_17	S4	Sweet	8	4	Low N	10/9/17	9/17/17	Central City  NE	6980	568	108327.83	1651	374	29058.4	13	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0409L_S6_17	S6	Sweet	9	4	Low N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0410L_S5_17	S5	Sweet	10	4	Low N	10/9/17	9/17/17	Central City  NE	5138	482	80657.44	1304	318	23274.53	9	350	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0411L_E7_17	E7	Energy	11	4	Low N	10/9/17	9/17/17	Central City  NE	4828	606	77988	1232	332	22439.36	8	308	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0412L_E15_17	E15	Energy	12	4	Low N	10/9/17	9/17/17	Central City  NE	4856	38	70238	1280	21	18669.35	14	425	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0413L_E6_17	E6	Energy	13	4	Low N	10/9/17	9/17/17	Central City  NE	4466		64095.4	814		11681.83	9	260	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0414L_S3_17	S3	Sweet	14	4	Low N	10/9/17	10/9/17	Central City  NE	5408	564	85709.3	1455	275	24841.87	7	324	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0415L_E1_17	E1	Energy	15	4	Low N	10/9/17	9/17/17	Central City  NE	2550	632	45667.61	691	370	15227.95	10	242	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0416L_E4_17	E4	Energy	16	4	Low N	10/9/17	10/9/17	Central City  NE	6442		92454.67	1268		18193.15	13	236	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0417L_E9_17	E9	Energy	17	4	Low N	10/9/17	10/9/17	Central City  NE	4634	438	72792.63	1349	113	20989.55	10	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0418L_S8_17	S8	Sweet	18	4	Low N	10/9/17	9/17/17	Central City  NE	8254	540	126210.24	2335	294	37731.56	11	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0419L_E8_17	E8	Energy	19	4	Low N	10/9/17	10/9/17	Central City  NE	5116	312	77901.89	1212	118	19078.78	11	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0420L_E13_17	E13	Energy	20	4	Low N	10/9/17	10/9/17	Central City  NE	6258		89813.93	2112		30311.69	14	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0421L_E5_17	E5	Energy	21	4	Low N	10/9/17	9/17/17	Central City  NE	4352	344	67396.33	1144	247	19956.83	19	283	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0422L_E14_17	E14	Energy	22	4	Low N	10/9/17	10/9/17	Central City  NE	9640	232	141681.55	2528	70	37297.55	11	344	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0423L_E3_17	E3	Energy	23	4	Low N	10/9/17	9/17/17	Central City  NE	8208	82	118976.91	1536	43	22666.29	11	315	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0424L_E11_17	E11	Energy	24	4	Low N	10/9/17	10/9/17	Central City  NE	6556		94090.78	1295		18580.74	12	260	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0401F_G3_17	G3	Grain	1	4	Full N	10/9/17	9/17/17	Central City  NE	3014	932	56632.43	771	601	19691.17	12	120	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0402F_G1_17	G1	Grain	2	4	Full N	10/9/17	9/17/17	Central City  NE	3132	880	57579.66	844	681	21888.22	7	156	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0403F_E17_17	E17	Energy	3	4	Full N	10/9/17	9/17/17	Central City  NE	3804	1094	70295.4	1177	807	28485.48	13	289	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0404F_E10_17	E10	Energy	4	4	Full N	10/9/17	9/17/17	Central City  NE	4348	1404	82551.89	1297	882	31272.76	13	268	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0405F_S10_17	S10	Sweet	5	4	Full N	10/9/17	9/17/17	Central City  NE	2856	996	55283.36	1095	795	27116.54	9	262	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0406F_S2_17	S2	Sweet	6	4	Full N	10/9/17	9/17/17	Central City  NE	2622	1024	52326.88	794	719	21708.59	7	155	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0407F_E18_17	E18	Energy	7	4	Full N	10/9/17	10/9/17	Central City  NE	12992		186459.34	2727		39133.64	10	370	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0408F_S4_17	S4	Sweet	8	4	Full N	10/9/17	9/17/17	Central City  NE	8338	892	132467.65	1800	597	34408.6	14	335	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0409F_S6_17	S6	Sweet	9	4	Full N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0410F_S5_17	S5	Sweet	10	4	Full N	10/9/17	9/17/17	Central City  NE	6992	584	108729.68	1594	417	28851.46	14	351	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0411F_E7_17	E7	Energy	11	4	Full N	10/9/17	9/17/17	Central City  NE	9586	1236	155315.81	2106	700	40273.23	15	345	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0412F_E15_17	E15	Energy	12	4	Full N	10/9/17	9/17/17	Central City  NE	7524	122	109734.31	2034	70	30192.99	15	440	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0413F_E6_17	E6	Energy	13	4	Full N	10/9/17	10/9/17	Central City  NE	8482		121732.46	1575		22607.94	17	330	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0414F_S3_17	S3	Sweet	14	4	Full N	10/9/17	10/9/17	Central City  NE	8496	918	135108.4	2219	446	38247.05	11	364	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0415F_E1_17	E1	Energy	15	4	Full N	10/9/17	9/17/17	Central City  NE	3134	706	55111.14	817	427	17845.1	7	277	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0416F_E4_17	E4	Energy	16	4	Full N	10/9/17	10/9/17	Central City  NE	10448		149948.22	2365		33944.72	18	380	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0417F_E9_17	E9	Energy	17	4	Full N	10/9/17	10/9/17	Central City  NE	6702	1222	113724.13	1978	637	37529.35	15	404	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0418F_S8_17	S8	Sweet	18	4	Full N	10/9/17	9/17/17	Central City  NE	7632	596	118087.09	2065	295	33865.92	11	425	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0419F_E8_17	E8	Energy	19	4	Full N	10/9/17	9/17/17	Central City  NE	12564	460	186918.6	2949	223	45536.61	12	415	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0420F_E13_17	E13	Energy	20	4	Full N	10/9/17	10/9/17	Central City  NE	7810		112088.01	2041		29294.01	13	405	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0421F_E5_17	E5	Energy	21	4	Full N	10/9/17	9/17/17	Central City  NE	9386	800	146188.03	2286	599	41403.18	12	332	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0422F_E14_17	E14	Energy	22	4	Full N	10/9/17	10/9/17	Central City  NE	13176	642	198313.98	3508	259	54067.44	13	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0423F_E3_17	E3	Energy	23	4	Full N	10/9/17	10/9/17	Central City  NE	12892	136	186976.01	2794	75	41168.56	15	396	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0424F_E11_17	E11	Energy	24	4	Full N	10/9/17	10/9/17	Central City  NE	7632		109533.38	1825		26196.75	15	380	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0501F_G1_17	G1	Grain	1	5	Full N	10/9/17	9/17/17	Central City  NE	2010	694	38807.43	555	510	15289.74	7	155	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0502F_G3_17	G3	Grain	2	5	Full N	10/9/17	9/17/17	Central City  NE	2704	988	52987.06	670	679	19359.77	9	123	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0503F_S2_17	S2	Sweet	3	5	Full N	10/9/17	9/17/17	Central City  NE	2920	1070	57263.92	855	726	22690.28	10	167	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0504F_S10_17	S10	Sweet	4	5	Full N	10/9/17	9/17/17	Central City  NE	2232	798	43486.13	856	592	20792.85	11	267	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0505F_E17_17	E17	Energy	5	5	Full N	10/9/17	9/17/17	Central City  NE	3862	1214	72850.03	1180	897	29805.09	9	263	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0506F_E10_17	E10	Energy	6	5	Full N	10/9/17	9/17/17	Central City  NE	3776	1468	75261.15	1187	884	29736.48	11	252	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0507F_E15_17	E15	Energy	7	5	Full N	10/9/17	9/17/17	Central City  NE	7144	138	104510.23	1974	83	29531.81		412	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0508F_E5_17	E5	Energy	8	5	Full N	10/9/17	9/17/17	Central City  NE	6780	512	104653.75	1690	336	29088.72	16	328	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0509F_E4_17	E4	Energy	9	5	Full N	10/9/17	10/9/17	Central City  NE	7212		103505.6	1673		24013.83	15	362	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0510F_E9_17	E9	Energy	10	5	Full N	10/9/17	10/9/17	Central City  NE	4662	832	78849.11	1442	436	26963.43	10	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0511F_E7_17	E7	Energy	11	5	Full N	10/9/17	9/17/17	Central City  NE	7914	1224	131147.28	1675	724	34438.95	9	360	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0512F_E14_17	E14	Energy	12	5	Full N	10/9/17	10/9/17	Central City  NE	9440	730	145958.4	2373	371	39385.22	12	394	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0513F_S3_17	S3	Sweet	13	5	Full N	10/9/17	9/17/17	Central City  NE	7768	1314	130343.58	1892	631	36205.28	11	355	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0514F_E6_17	E6	Energy	14	5	Full N	10/9/17	9/17/17	Central City  NE	10690		153421.37	1868		26811.5	21	285	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0515F_S4_17	S4	Sweet	15	5	Full N	10/9/17	9/17/17	Central City  NE	7656	790	121215.8	1725	511	32088.03	13	350	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0516F_E11_17	E11	Energy	16	5	Full N	10/9/17	10/9/17	Central City  NE	8626		123799.13	2221		31871.69	24	390	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0517F_E1_17	E1	Energy	17	5	Full N	10/9/17	9/17/17	Central City  NE	3440	914	62487.99	838	537	19722.93	13	278	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0518F_E3_17	E3	Energy	18	5	Full N	10/9/17	10/9/17	Central City  NE	12172	236	178077.86	2707	135	40783.3	19	400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0519F_S6_17	S6	Sweet	19	5	Full N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0520F_E13_17	E13	Energy	20	5	Full N	10/9/17	10/9/17	Central City  NE	10108		145068.58	2788		40008.8	16	400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0521F_E8_17	E8	Energy	21	5	Full N	10/9/17	10/9/17	Central City  NE	10720	678	163582.48	2293	346	37874.07	14	430	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0522F_E18_17	E18	Energy	22	5	Full N	10/9/17	10/9/17	Central City  NE	9278		133156.54	1921		27563.02	10	370	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0523F_S8_17	S8	Sweet	23	5	Full N	10/9/17	9/17/17	Central City  NE	9612	762	148886.18	2445	432	41296.61	13	442	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0524F_S5_17	S5	Sweet	24	5	Full N	10/9/17	9/17/17	Central City  NE	6144	758	99056.53	1438	500	27812.94	12	302	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0501L_G1_17	G1	Grain	1	5	Low N	10/9/17	9/17/17	Central City  NE	1914	568	35621.31	577	437	14560.79	7	152	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0502L_G3_17	G3	Grain	2	5	Low N	10/9/17	9/17/17	Central City  NE	2474	648	44806.5	752	387	16354.84	9	120	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0503L_S2_17	S2	Sweet	3	5	Low N	10/9/17	9/17/17	Central City  NE	2942	1236	59962.06	915	893	25940.74	10	368	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0504L_S10_17	S10	Sweet	4	5	Low N	10/9/17	9/17/17	Central City  NE	2086	742	40587.06	741	551	18541.08	10	275	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0505L_E17_17	E17	Energy	5	5	Low N	10/9/17	9/17/17	Central City  NE								279	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0506L_E10_17	E10	Energy	6	5	Low N	10/9/17	9/17/17	Central City  NE	3460	946	63234.29	927	588	21741.86	8	272	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0507L_E15_17	E15	Energy	7	5	Low N	10/9/17	9/17/17	Central City  NE	6690	146	98109.3	1811	104	27473.71	13	414	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0508L_E5_17	E5	Energy	8	5	Low N	10/9/17	9/17/17	Central City  NE	5390	460	83958.37	1433	346	25536.51	9	345	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0509L_E4_17	E4	Energy	9	5	Low N	10/9/17	10/9/17	Central City  NE	7904		113437.09	1642		23572.29	16	334	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0510L_E9_17	E9	Energy	10	5	Low N	10/9/17	10/9/17	Central City  NE								400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0511L_E7_17	E7	Energy	11	5	Low N	10/9/17	9/17/17	Central City  NE	7292	952	118316.72	1807	579	34255.83	7	355	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0512L_E14_17	E14	Energy	12	5	Low N	10/9/17	10/9/17	Central City  NE	7600	460	115675.98	2044	135	31274.39	8	396	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0513L_S3_17	S3	Sweet	13	5	Low N	10/9/17	9/17/17	Central City  NE	9462	1172	152617.66	2441	597	43604.25	11	365	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0514L_E6_17	E6	Energy	14	5	Low N	10/9/17	10/9/17	Central City  NE	8226		118058.39	1612		23137.77	17	314	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0515L_S4_17	S4	Sweet	15	5	Low N	10/9/17	9/17/17	Central City  NE	5782	548	90847.26	1341	409	25116.05	9	350	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0516L_E11_17	E11	Energy	16	5	Low N	10/9/17	10/9/17	Central City  NE	8024		115159.31	1836		26348.59	14	350	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0517L_E1_17	E1	Energy	17	5	Low N	10/9/17	9/17/17	Central City  NE	2986	744	53532.43	792	481	18266.51	11	278	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0518L_E3_17	E3	Energy	18	5	Low N	10/9/17	10/9/17	Central City  NE	6646	110	96961.16	1320	59	19794.48	10	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0519L_S6_17	S6	Sweet	19	5	Low N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0520L_E13_17	E13	Energy	20	5	Low N	10/9/17	10/9/17	Central City  NE	8374		120182.46	2207		31668.93	11	360	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0521L_E8_17	E8	Energy	21	5	Low N	10/9/17	9/17/17	Central City  NE	6726	94	97879.67	1109	37	16447.35	14	298	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0522L_E18_17	E18	Energy	22	5	Low N	10/9/17	10/9/17	Central City  NE	10248		147077.84	1750		25110.85	11	318	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0523L_S8_17	S8	Sweet	23	5	Low N	10/9/17	9/17/17	Central City  NE	9850	608	150091.74	2790	369	45344.83	14	398	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0524L_S5_17	S5	Sweet	24	5	Low N	10/9/17	9/17/17	Central City  NE	5492	630	87862.08	1416	453	26827.07	16	316	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0601F_G3_17	G3	Grain	1	6	Full N	10/9/17	9/17/17	Central City  NE	2870	964	55025.03	734	622	19458.86	8	122	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0602F_G1_17	G1	Grain	2	6	Full N	10/9/17	9/17/17	Central City  NE	3240	1140	62861.14	873	883	25194.48	9	160	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0603F_S2_17	S2	Sweet	3	6	Full N	10/9/17	9/17/17	Central City  NE	2662	1114	54192.62	806	782	22789.19	10	180	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0604F_E10_17	E10	Energy	4	6	Full N	10/9/17	9/17/17	Central City  NE	3828	1258	72993.55	1142	790	27730.15	12	260	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0605F_E17_17	E17	Energy	5	6	Full N	10/9/17	9/17/17	Central City  NE	3892	1138	72189.85	1205	840	29342.43	10	293	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0606F_S10_17	S10	Sweet	6	6	Full N	10/9/17	9/17/17	Central City  NE	2454	914	48337.06	941	729	23966.05	10	242	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0607F_S8_17	S8	Sweet	7	6	Full N	10/9/17	9/17/17	Central City  NE	7398	594	114700.05	2002	294	32943.03	9	436	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0608F_E5_17	E5	Energy	8	6	Full N	10/9/17	9/17/17	Central City  NE	6896	452	105457.46	1679	339	28959.73	15	360	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0609F_E15_17	E15	Energy	9	6	Full N	10/9/17	9/17/17	Central City  NE	7514	64	108758.38	2032	36	29679.75	14	395	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0610F_E3_17	E3	Energy	10	6	Full N	10/9/17	10/9/17	Central City  NE	10190	54	147020.44	2208	30	32119.32	13	400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0611F_E9_17	E9	Energy	11	6	Full N	10/9/17	9/17/17	Central City  NE	5620	918	93832.45	1659	478	30672.57	14	416	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0612F_E14_17	E14	Energy	12	6	Full N	10/9/17	10/9/17	Central City  NE	10350	884	161228.78	2756	357	44671.84	16	394	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0613F_S3_17	S3	Sweet	13	6	Full N	10/9/17	10/9/17	Central City  NE	9770	1096	155947.29	2551	533	44263.75	13	376	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0614F_S5_17	S5	Sweet	14	6	Full N	10/9/17	9/17/17	Central City  NE	7000	686	110308.38	1595	489	29922.02	12	340	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0615F_E1_17	E1	Energy	15	6	Full N	10/9/17	9/17/17	Central City  NE	3394	810	60335.21	884	490	19719.61	12	256	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0616F_E8_17	E8	Energy	16	6	Full N	10/9/17	10/9/17	Central City  NE	10646	778	163955.63	2499	378	41291.6	11	430	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0617F_S6_17	S6	Sweet	17	6	Full N	10/9/17		Central City  NE									
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0618F_E7_17	E7	Energy	18	6	Full N	10/9/17	9/17/17	Central City  NE	8414	1386	140648.21	1849	785	37796.05	8	322	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0619F_E11_17	E11	Energy	19	6	Full N	10/9/17	10/9/17	Central City  NE	8072		115848.2	1931		27707.04	19	366	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0620F_E6_17	E6	Energy	20	6	Full N	10/9/17	9/17/17	Central City  NE	11350		162893.59	2108		30252.32	14	384	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0621F_E13_17	E13	Energy	21	6	Full N	10/9/17	10/9/17	Central City  NE	8000		114814.87	2091		30006.67	14	400	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0622F_S4_17	S4	Sweet	22	6	Full N	10/9/17	9/17/17	Central City  NE	6940	522	107093.57	1498	350	26520.75	12	346	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0623F_E18_17	E18	Energy	23	6	Full N	10/9/17	10/9/17	Central City  NE	13886		199289.91	2914		41826.48	10	380	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0624F_E4_17	E4	Energy	24	6	Full N	10/9/17	10/9/17	Central City  NE	10440		149833.4	2363		33918.73	17	344	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0601L_G3_17	G3	Grain	1	6	Low N	10/9/17	9/17/17	Central City  NE	1814	508	33325.02	521	316	12011.38	8	116	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0602L_G1_17	G1	Grain	2	6	Low N	10/9/17	9/17/17	Central City  NE	2828	788	51896.32	829	589	20350.54	9	156	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0603L_S2_17	S2	Sweet	3	6	Low N	10/9/17	9/17/17	Central City  NE	3134	1132	61225.03	1077	883	28126.5	7	174	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0604L_E10_17	E10	Energy	4	6	Low N	10/9/17	9/17/17	Central City  NE	3090	940	57837.99	817	536	19417.69	8	242	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0605L_E17_17	E17	Energy	5	6	Low N	10/9/17	9/17/17	Central City  NE	3186	856	58010.21	957	634	22839.61	9	272	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0606L_S10_17	S10	Sweet	6	6	Low N	10/9/17	9/17/17	Central City  NE	2238	868	44576.87	870	659	21939.63	9	257	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0607L_S8_17	S8	Sweet	7	6	Low N	10/9/17	9/17/17	Central City  NE	7562	460	115130.61	2139	250	34297.07	10	410	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0608L_E5_17	E5	Energy	8	6	Low N	10/9/17	9/17/17	Central City  NE	4674	398	72792.63	1228	286	21727.52	14	326	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0609L_E15_17	E15	Energy	9	6	Low N	10/9/17	9/17/17	Central City  NE	6468	136	94779.67	1705	75	25543.66	11	419	
schachtman_2017_biom	2019-01-17T14:11:28.259801Z	CC0610L_E3_17	E3	Energy	10	6	Low N	10/9/17	9/17/17	Central City  NE	8546	652	132008.39	1600	341	27851.58	11	380	
